62
57
62
58
56
58
56
57
59
59
57
56
60
63
57
55
47
55
63
53
60
54
60
57
60
58
58
59
57
59
56
63
63
59
60
62
64
62
60
56
60
57
52
55
57
58
57
54
62
66
61
58
61
57
66
60
56
56
55
55
