28
30
22
23
23
24
23
23
23
23
22
24
22
23
23
23
24
24
29
29
25
27
24
24
27
28
26
24
25
25
25
27
24
24
24
24
25
26
24
24
25
24
24
24
25
24
24
26
26
28
29
25
25
25
27
24
28
28
28
25
27
24
24
27
23
23
23
23
57
24
23
27
25
23
27
23
24
23
24
25
23
23
22
24
23
23
23
47
23
24
