25
47
25
41
26
39
28
39
25
43
26
43
26
40
28
43
26
40
25
41
25
43
26
42
26
41
26
42
26
44
26
39
25
40
33
40
24
40
26
44
28
42
26
41
26
39
24
41
25
40
27
42
26
41
32
42
24
41
24
37
27
39
32
42
34
42
25
39
25
42
24
44
25
39
25
40
25
40
25
38
