52
57
54
58
56
56
55
56
61
49
54
56
56
74
50
60
51
51
62
51
52
52
55
48
53
57
52
53
53
47
52
55
51
52
59
50
56
57
53
49
58
59
55
54
49
52
55
53
55
58
55
64
55
59
54
58
59
50
58
62
