35
63
34
53
31
54
34
58
32
56
34
52
35
62
32
55
39
53
38
56
37
52
35
56
37
54
39
51
35
53
39
66
34
54
32
60
34
58
34
55
38
55
32
54
31
55
34
58
33
54
40
52
33
57
37
53
38
55
34
53
47
55
31
55
45
50
34
55
35
59
37
57
34
51
37
58
35
55
33
54
