69
57
56
53
63
58
58
55
59
68
56
67
58
55
56
62
57
73
67
55
64
61
61
63
67
65
72
62
66
65
65
69
65
66
70
65
67
65
68
66
69
69
65
53
54
53
60
62
60
65
69
60
62
69
74
63
70
65
72
68
