38
61
42
60
47
57
42
64
43
62
44
76
44
60
46
65
51
68
46
61
41
65
42
61
44
62
49
64
41
70
47
60
41
65
43
70
44
65
45
68
41
58
37
59
42
76
44
60
42
81
40
71
41
64
44
63
42
72
72
64
46
72
45
72
44
64
38
65
46
66
55
62
48
62
40
65
40
72
39
61
