44
35
40
40
39
33
37
35
40
37
38
36
34
36
41
38
42
37
34
34
34
40
41
45
34
35
37
39
38
44
41
43
35
32
35
38
37
40
42
40
34
35
35
36
39
39
54
41
46
40
40
33
34
32
33
35
33
35
38
36
42
36
36
34
34
34
34
35
48
39
39
37
45
36
38
37
43
39
42
38
40
35
33
35
48
40
35
61
37
44
